id,fax_id,date,date2,container,shipper,consignee,port,country,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
3841-15-4315OBAHUIPATRES483SAC-1,3841,2/21/2018,2/1/2018,15,OBA FOOD GIDA SANAYI VE TICARET A.S,HUILERIES HAITIENNES SA,MERSIN,Turkey,416025,PATES ALIMENTAIRES,48375,"SACS, SACHETS",VAGA ZETA,758,HAPAG-LLOYD,1,15,0,416025,36.732777,34.64417
3851-2-432HELFOOMEU..)269CAR-2,3851,2/21/2018,2/1/2018,2,HELENG INTERNATIONAL CO LTD,FOOD FOR THE POOR,NINGBO,China,11304,"MEUBLES ET LEURS PARTIES (MOBILIER DE BUREAU,CHAMBRE...)",269,CARTON,VEGA ZETA,758E,COSCO SHIPPING,1,1,0,5652,29.878185,121.54945
3859-1-431ZHEDEPPARION101CAR-1,3859,2/21/2018,2/1/2018,1,ZHEJIANG DLZ MACHINERY MANUFACTURING CO LTD,DEPOT PIECES AUTO SA,NINGBO,China,18948,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",1010,CARTON,VEGA ZETA,758E,COSCO SHIPPING,1,1,0,18948,29.878185,121.54945
3868-2-432ANAJEAVOIION1UNI-1,3868,2/22/2018,2/1/2018,2,ANACAONA EXPRESS,JEAN CHEVALIER SANON,HALIFAX,Canada,20776,VOITURE D'OCCASION,1,UNITES,FALMOUTH,47E,ZIM LINES,1,1,0,10388,44.65,-63.6
3877-1-431CARPARN/AN/A0N/A-1,3877,2/22/2018,2/1/2018,1,CARIBBEAN EXPRESS LINE,PARTICULIER,HALIFAX,Canada,10200,N/A,0,N/A,FALMOUTH,47E,ZIM LINES,1,1,0,10200,44.65,-63.6
3886-1-431HUNCRIPROREL960CAR-1,3886,2/22/2018,2/1/2018,1,HUNCA GLOBAL DIS TICARET A.S,CRISTO SA,ISTANBUL,Turkey,9532,"PRODUIT DE PARFUMERIE, TOILETTE, RASAGE, DESODORISANT COPOREL",9600,CARTON,FALMOUTH,47E,ZIM LINES,1,1,0,9532,41.018612,28.964722
3896-2-432MANONIBOIRES60CAR-1,3896,2/22/2018,2/1/2018,2,MANOEL MARCHETTI IND E COM LTDA,ONITRAM SA,NAVEGANTES,Brazil,38200,"BOIS CONTRE-PLAQUES,PLAQUES,STRATIFIES SIMILAIRES",60,CARTON,FALMOUTH,47E,ZIM LINES,1,2,0,38200,-26.9,-48.65
3906-1-431PANELEPARION307CAR-1,3906,2/22/2018,2/1/2018,1,PAN SOUTH AMERICA CO LTD,ELECTRO TECHNIQUE GENERAL SA,KEELUNG,Taiwan,16391,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",307,CARTON,FALMOUTH,47E,ZIM LINES,1,1,0,16391,25.12825,121.7419
3916-1-431TAXL'AFOUEAU153CAR-1,3916,2/22/2018,2/1/2018,1,TAXTRAN LIMITED,L'ABEILLE SA,QINGDAO,China,20941,FOURNITURES SCOLAIRES ET DE BUREAU,1536,CARTON,FALMOUTH,47E,ZIM LINES,1,1,0,20941,36.09861,120.37194
3924-3-433ZHEFENMALENT188CAR-2,3924,2/22/2018,2/1/2018,3,ZHEJIANG OSEE IMPORT & EXPORT,FENOLD SHOP,NINGBO,China,40320,"MALLE, MALETTE ET AUTRES ARTICLES POUR TRANSPORT DE VETEMENT",1881,CARTON,FALMOUTH,47E,ZIM LINES,1,2,0,20160,29.878185,121.54945
3933-2-432UNIMORSANLES825CAR-1,3933,2/22/2018,2/1/2018,2,UNION CARGO SA,MORO IMPORT / EXPORT,MANZANILLO - PA,Panama,31505,"SANDALES,PANTOUFLES",825,CARTON,VEGA ZETA,758N,"CROWLEY LINER SERVICES,INC",1,2,0,31505,9.364915,-79.88098
3943-2-432BFPCARCOLRES70SEA-1,3943,2/23/2018,2/1/2018,2,BFP INTERANTIONAL LLC,CARRIBEX SA,MIAMI - FL,USA,524,COLORANTS ALIMENTAIRES,70,SEAUX,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,2,0,524,25.77389,-80.193886
3953-1-431ESSTROETITON1PAL-1,3953,2/23/2018,2/1/2018,1,ESSENTRA,TROPIC SA,MIAMI - FL,USA,133,ETIQUETTE DE TOUT GENRE EN PAPIER OU CARTON,1,PALETTES,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,133,25.77389,-80.193886
3962-1-431GLAVALCONEUR2PIE-1,3962,2/23/2018,2/1/2018,1,GLACIER EQUIPMENT SALES,VAL SERVICE,MIAMI - FL,USA,4536,CONDENSEUR,2,PIECES,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,4536,25.77389,-80.193886
3972-1-431ITNKIMPLAIRE3CAR-1,3972,2/23/2018,2/1/2018,1,ITN CONSOLIDATORS INC,KIMAZOU ENERGIE SA,MIAMI - FL,USA,980,"PLAQUE INDICATRICE, ENSEIGNE OU SIMILAIRE",3,CARTON,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,980,25.77389,-80.193886
3978-17-4317PARPAREFFELS12LOT-4,3978,2/23/2018,2/1/2018,17,PARTICULIER,PARTICULIER,MIAMI - FL,USA,186724,EFFETS PERSONNELS,12,LOTS,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,0,3,0,37345,25.77389,-80.193886
3984-1-431RAMUNIPROANT600CAI-1,3984,2/23/2018,2/1/2018,1,RAMEX INTERNATIONAL INC,UNIPIECE SA,MIAMI - FL,USA,7720,PRODUIT REFRIGERANT LIQUIDE REFROIDISSANT,600,CAISSES,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,7720,25.77389,-80.193886
3994-1-431WESCLIMATION12PAL-1,3994,2/23/2018,2/1/2018,1,WESTLAND CONSTRUCTION,CLIPPER CO. SA,MIAMI - FL,USA,1372,MATERIAUX DE CONSTRUCTION,12,PALETTES,BABUN EXPRESS,062S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,1372,25.77389,-80.193886
4003-0-430BE PARBUSION9UNI-1,4003,2/23/2018,2/1/2018,0,BE FORWARD CO LTD,PARTICULIER,YOKOHAMA,Japan,17150,BUS D'OCCASION,9,UNITES,POLARIS ACE,0166A,AGENCE MARITIMES REUNIES,1,0,1,17150,35.74222,136.1
4012-0-430ITOLESVOISUV13UNI-1,4012,2/23/2018,2/1/2018,0,ITOCHU CORPORATION,LES MOTEURS REUNIS,YOKOHAMA,Japan,22715,VOITURES SUV,13,UNITES,POLARIS ACE,0166A,AGENCE MARITIMES REUNIES,1,0,1,22715,35.74222,136.1
4020-0-430SUZCARVOISUV12UNI-1,4020,2/23/2018,2/1/2018,0,SUZUKI MOTOR CORPORATION,CARIBE MOTORS SA,YOKOHAMA,Japan,23872,VOITURES SUV,12,UNITES,POLARIS ACE,0166A,AGENCE MARITIMES REUNIES,1,0,1,11936,35.74222,136.1
4030-0-430BMWAPOMOTILE3UNI-1,4030,2/23/2018,2/1/2018,0,BMW AG,APOLLO MOTORS SA,PORT EVERGLADES - FL,USA,5370,MOTEUR AUTOMOBILE,3,UNITES,VEGA SACHSEN,14,"CROWLEY LINER SERVICES,INC",1,0,1,5370,26.096666,-80.1275
4039-2-432HANSOCVIAFRI350CAR-1,4039,2/23/2018,2/1/2018,2,HAN FENG GLOBAL INC,SOCIETE DE DISTRIBUTION GENERALE SA,PORT EVERGLADES - FL,USA,54452,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",3506,CARTON,VEGA SACHSEN,14,"CROWLEY LINER SERVICES,INC",1,2,0,54452,26.096666,-80.1275
4046-1-431M &FB VIAFRI140CAR-1,4046,2/23/2018,2/1/2018,1,MS INTERNATIONAL DISTRIBUTORS INC,FB STORE,PORT EVERGLADES - FL,USA,25401,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1400,CARTON,VEGA SACHSEN,14,"CROWLEY LINER SERVICES,INC",1,1,0,25401,26.096666,-80.1275
4053-15-4315STSMELVIAFRI241CAR-1,4053,2/23/2018,2/1/2018,15,STS SHIPPING AND TRADINGS,MELO PLUS,PORT EVERGLADES - FL,USA,387009,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",24135,CARTON,VEGA SACHSEN,14,"CROWLEY LINER SERVICES,INC",1,15,0,387009,26.096666,-80.1275
4063-1-431ARFAMBMATION26PAQ-1,4063,2/24/2018,2/1/2018,1,ARFRATEC,AMBASSADE DE FRANCE,PARIS,France,10650,MATERIAUX DE CONSTRUCTION,26,"PAQUET, COLIS",HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,1,0,10650,48.864716,2.349014
4073-12-4312CERKAYCARINE107CAR-1,4073,2/24/2018,2/1/2018,12,CERAMICA CRISTOFOLETTI LTD,KAYCHEN HARDWARE SA,SANTOS,Brazil,325019,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",10711,CARTON,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,12,0,325019,-23.95,-46.333332
4083-1-431EXXHAYHUIEUR100CAI-1,4083,2/24/2018,2/1/2018,1,EXXONMOBIL LUBRICANTS TRADING,HAYTIAN TRACTOR EQUIPMENT,PORT EVERGLADES - FL,USA,14515,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",1000,CAISSES,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,1,0,14515,26.096666,-80.1275
4091-1-431HIGMANGOMNES20DRU-1,4091,2/24/2018,2/1/2018,1,HIGHLANDER TRADING CORPORATION,MANUFACTURE NATIONALE DE PEINTURE SA,ISTANBUL,Turkey,17080,"GOMME LAQUE; GOMMES, RESINES",20,DRUMS,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,1,0,17080,41.018612,28.964722
4101-5-435MUTSOPSPATTI115CAR-1,4101,2/24/2018,2/1/2018,5,MUTLU MAKARNACILIK SA TIK A.S.,SOPA SA ( SOCIETE DE PRODUCTION ALIMENTAIRE SA ),MERSIN,Turkey,117875,SPAGHETTI,11500,CARTON,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,5,0,117875,36.732777,34.64417
4110-2-432PT.CRISAVTTE640CAR-1,4110,2/24/2018,2/1/2018,2,BUKIT PERAK,CRISTO SA,JAKARTA,Indonesia,56890,SAVONS DE TOILETTE,6400,CARTON,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,2,0,56890,-6.174444,106.829445
4118-2-432SEASOCVIAEES144CAR-2,4118,2/24/2018,2/1/2018,2,SEARA ALIMENTOS LTDA,SOCIETE DE DISTRIBUTION GENERALE SA,ITAJAI,Brazil,54364,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,1445,CARTON,HAMMONIA PALATIUM,807A,MEDITERRANEAN SHIPPING CO,1,1,0,27182,-26.883333,-48.65
4128-1-431AL CRIPROERS416CAR-1,4128,2/24/2018,2/1/2018,1,AL NOUR FOR DAIRY INDUSTRIES,CRISTO SA,ALEXANDRIA,Egypt,22540,PRODUITS LAITIERS,4160,CARTON,NADJA,177R,CMA/CGM,1,1,0,22540,-6.416667,-38.016666
4138-3-433CHELUCHUIEUR65PAL-1,4138,2/24/2018,2/1/2018,3,CHEVRON LUBRICANTS OILS,LUCALZA HAITI SA,SANTO THOMAS,Guatemala,57646,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",65,PALETTES,NADJA,177R,CMA/CGM,1,3,0,57646,15.68666392,-88.60749757
4146-7-437ETSMAZARTRIE120PAQ-1,4146,2/24/2018,2/1/2018,7,ETS HERSAND,MAZAL SA,LE HAVRE,France,107805,ARTICLE DE FRIPERIE,1203,"PAQUET, COLIS",NADJA,177R,CMA/CGM,1,4,0,53903,49.5,0.133333
4155-2-432IFBCAREFFELS1LOT-2,4155,2/24/2018,2/1/2018,2,IFB INTERNATIONAL FREIGHT BRIDGE,CARIMPEX,LE HAVRE,France,15720,EFFETS PERSONNELS,1,LOTS,NADJA,177R,CMA/CGM,1,1,0,7860,49.5,0.133333
4164-2-432LACCANLAIDRE200CAR-1,4164,2/24/2018,2/1/2018,2,LACTALIS INGREDIENTS,CANNEX SA,MONTREAL,Canada,50800,LAIT EN POUDRE,2000,CARTON,NADJA,177R,CMA/CGM,1,2,0,50800,45.5,-73.583336
4174-2-432PARPAREFFELS599PIE-1,4174,2/24/2018,2/1/2018,2,PARTICULIER,PARTICULIER,PHILIPSBURG,Antarctica,21520,EFFETS PERSONNELS,599,PIECES,NADJA,177R,CMA/CGM,1,2,0,21520,18.016666,-63.033333
4184-1-431TOTTOTHUIEUR130CAR-1,4184,2/24/2018,2/1/2018,1,TOTAL LUBRIFIANTS,TOTAL HAITI SA,LE HAVRE,France,16621,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",1305,CARTON,NADJA,177R,CMA/CGM,1,1,0,16621,49.5,0.133333
4188-54-4354ALLPARAIDSES412PIE-3,4188,2/25/2018,2/1/2018,54,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,MIAMI - FL,USA,733117,AIDES HUMANITAIRES DIVERSES,412,PIECES,HANSA AUGSBURG,66,SEABOARD MARINE,0,9,0,122186,25.77389,-80.193886
4196-4-434CHACHAEFFELS99PIE-3,4196,2/25/2018,2/1/2018,4,CHATELAIN CARGO SERVICES INC,CHATELAIN CARGO SERVICES INC,MIAMI - FL,USA,29322,EFFETS PERSONNELS,99,PIECES,HANSA AUGSBURG,66,SEABOARD MARINE,0,1,0,7331,25.77389,-80.193886
4202-1-431EMEPAREFFELS350PIE-1,4202,2/25/2018,2/1/2018,1,EMEX INC,PARTICULIER,MIAMI - FL,USA,20412,EFFETS PERSONNELS,350,PIECES,HANSA AUGSBURG,66,SEABOARD MARINE,1,1,0,20412,25.77389,-80.193886
4211-1-431HB HORCINSUS989PIE-1,4211,2/25/2018,2/1/2018,1,HB TRIM EL SALVADOR,HORIZON MANUFACTURING SA,MIAMI - FL,USA,7619,CINTRES POUR VETEMENTS ET TISSUS,989,PIECES,HANSA AUGSBURG,66,SEABOARD MARINE,1,1,0,7619,25.77389,-80.193886
4218-1-431PHOLESMARLES4PIE-1,4218,2/25/2018,2/1/2018,1,PHOENIX CONTAINER SERVICES INC,LES ENTREPRISES PLASTECH HAITI SA,MIAMI - FL,USA,135,MARCHANDISE GENERALE,4,PIECES,HANSA AUGSBURG,66,SEABOARD MARINE,1,1,0,135,25.77389,-80.193886
4224-4-434SEMCARSEMAIS400SAC-1,4224,2/25/2018,2/1/2018,4,SEMO MILLING LLC,CARIBBEAN FOOD MANUFACTURING SA,MIAMI - FL,USA,90720,SEMOULE DE MAIS,4000,"SACS, SACHETS",HANSA AUGSBURG,66,SEABOARD MARINE,1,4,0,90720,25.77389,-80.193886
4233-0-430WOOLUMBOINTE100PAQ-1,4233,2/25/2018,2/1/2018,0,WOOD TRADERS INTERNATIONAL INC,LUMBER DEPOT HAITI LDH,MIAMI - FL,USA,119897,BOIS DE CHARPENTE,100,"PAQUET, COLIS",OSLO BULK 3,OCC1746,AGENCE MARITIMES REUNIES,1,0,1,119897,25.77389,-80.193886
4242-1-431BPISOCVIAEES250CAR-1,4242,2/26/2018,2/1/2018,1,BPI A/S,SOCIETE DE DISTRIBUTION GENERALE SA,GDANSK,Poland,26250,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2500,CARTON,CONTSHIP RAY,037N,MAERSK LINE,1,1,0,26250,54.36085,18.65829
4251-1-431HUAHAITISILE533ROU-1,4251,2/26/2018,2/1/2018,1,HUAFANG COMPANY LIMITED,HAITI PREMIER APPAREL SA,QINGDAO,China,19200,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,533,"ROULEAUX, BOBINE",CONTSHIP RAY,037N,MAERSK LINE,1,1,0,19200,36.09861,120.37194
4261-2-432SLODC OIGONS256SAC-1,4261,2/26/2018,2/1/2018,2,SLOT FRANS & CO BV,DC IMPORT EXPORT,ROTTERDAM,Netherlands,58112,OIGNONS,2560,"SACS, SACHETS",CONTSHIP RAY,037N,MAERSK LINE,1,2,0,58112,51.916668,4.5
4271-1-431WORORGALBOLE10PAL-1,4271,2/26/2018,2/1/2018,1,WORLD HEALTH ORGANIZATION,ORGANISATION  MONDIAL DE LA SANTE,CAPE TOWN,South Africa,3870,ALBENDAZOLE,10,PALETTES,CONTSHIP RAY,037N,MAERSK LINE,1,1,0,3870,-33.92584,18.423218
4281-5-435PROLESPANSES120PAQ-1,4281,2/26/2018,2/1/2018,5,PRODUCTORA DE PULPAS SOLEDAD PROPULSO C.A,LES COULEURS INFINIES SA,LA GUAIRA,Venezuela,124850,PANNEAUX DE FIBRE DE BOIS OU AUTRE MATIERES LIGNEUSES,120,"PAQUET, COLIS",CONTSHIP RAY,037N,SEALAND,1,5,0,124850,10.6,-66.933334
4289-2-432AROJEAEFFELS101PIE-2,4289,2/26/2018,2/1/2018,2,AROMARK SHIPPING LLC,JEAN CHEVALIER SANON,PORT NEWARK ELIZABETH - NJ,USA,28208,EFFETS PERSONNELS,101,PIECES,HANSA FREYBURG,56BIS,SEABOARD MARINE,1,1,0,14104,40.68155,-74.1505
4296-5-435EMPSODSPATTI103CAR-1,4296,2/26/2018,2/1/2018,5,EMPRESAS CAROZZI SA,SODIPAL SA,VALPARAISO - CL,Chile,50487,SPAGHETTI,10350,CARTON,HANSA FREYBURG,56BIS,SEABOARD MARINE,1,3,0,25244,-33.03558,-71.626953
4303-3-433HB UNIJUSMES313CAR-1,4303,2/26/2018,2/1/2018,3,HB TRADING GROUP,UNION FOOD SA,PORT NEWARK ELIZABETH - NJ,USA,51358,JUS DE FRUITS ET DE LEGUMES,3132,CARTON,HANSA FREYBURG,56BIS,SEABOARD MARINE,1,3,0,51358,40.68155,-74.1505
4313-3-433VIALESVIAEES485CAR-1,4313,2/26/2018,2/1/2018,3,VIANDES SEFICLO INC,LES ALIMENTS CONGELES SA,PORT NEWARK ELIZABETH - NJ,USA,76125,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,4851,CARTON,HANSA FREYBURG,56BIS,SEABOARD MARINE,1,3,0,76125,40.68155,-74.1505
4321-1-431AHIMATMARLES152CAR-1,4321,2/28/2018,2/1/2018,1,AHI PANAMA S DE R.L,MATELEC SA,MANZANILLO - PA,Panama,9796,MARCHANDISE GENERALE,1520,CARTON,CONTSHIP RAY,037N,EVERGREEN,1,1,0,9796,9.364915,-79.88098
4331-1-431CONFAITISILE784PAQ-1,4331,2/28/2018,2/1/2018,1,CONSOLIDATION SERVICE LIMITED,FAIRWAY APPAREL SA,KAOHSIUNG,Taiwan,17626,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,784,"PAQUET, COLIS",CONTSHIP RAY,037N,EVERGREEN,1,1,0,17626,22.613333,120.279167
4341-1-431GRETROAILILS280SAC-1,4341,2/28/2018,2/1/2018,1,GREEN LEAF FOOD GROUP LIMITED,TROPICAL TRADING,QINGDAO,China,29000,AILS,2800,"SACS, SACHETS",CONTSHIP RAY,037N,EVERGREEN,1,1,0,29000,36.09861,120.37194
4350-1-431M3 NATCABTIE17CAR-1,4350,2/28/2018,2/1/2018,1,M3 COMMUNICATION ONE MEMBER LIMITED,NATIONAL TELECOM SA,KINGSTON,Jamaica,8065,CABLE DE FIBRE OPTIQUE ET PARTIE,17,CARTON,CONTSHIP RAY,037N,EVERGREEN,1,1,0,8065,17.995147,-76.7846006
4360-1-431SHALTDVERSSE10CAR-1,4360,2/28/2018,2/1/2018,1,SHANDONG ZHONGHAO INDUSTRY,LTD CONSTRUCTION SA,QINGDAO,China,26500,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",10,CARTON,CONTSHIP RAY,037N,EVERGREEN,1,1,0,26500,36.09861,120.37194
4370-5-435VIRONIOUVNSE101CAR-1,4370,2/28/2018,2/1/2018,5,VIRAQUA LIMITED,ONITRAM SA,TIANJIN,China,130000,"OUVRAGES EN METAUX, ANSE",10160,CARTON,CONTSHIP RAY,037N,EVERGREEN,1,5,0,130000,39.142223,117.17667
4379-6-436SHAWENOUVRES48PAQ-1,4379,2/28/2018,2/1/2018,6,SHANDONG YURUI INT TRADE,WENLING HONGYUAN,SHANDONG,China,120000,"OUVRAGES EN AMIANTE-CIMENT,CELLULOSE-CIMENT OU SIMILAIRES",48,"PAQUET, COLIS",FALMOUTH,147E,COSCO SHIPPING,1,6,0,120000,36.66833,116.99722
4389-1-431FRIANTFROGES960CAR-1,4389,2/28/2018,2/1/2018,1,FRIESLANDCAMPINA,ANTONIO HANDAL & CO,ROTTERDAM,Netherlands,8961,FROMAGES,960,CARTON,VEGA OMEGA,8,HAPAG-LLOYD,1,1,0,8961,51.916668,4.5
4398-1-431YORJDVRECQUE111CAR-1,4398,2/28/2018,2/1/2018,1,YORI INTERNATIONAL CO LTD,JDVD TABARRE SUPPLY,YANTIAN,China,7760,RECIPIENT EN PLASTIQUE,1113,CARTON,VEGA OMEGA,8,HAPAG-LLOYD,1,1,0,7760,22.556894,114.236897
4407-1-431CHUAGEPREUES313CAR-1,4407,2/28/2018,2/1/2018,1,CHURCH & DWIGHT CANADA CORP,AGENCES VALLIERES,HALIFAX,Canada,12618,PREPARATIONS ET ARTICLES PHARMACEUTIQUES,3138,CARTON,VEGA OMEGA,8EVE,ZIM LINES,1,1,0,12618,44.65,-63.6
4417-4-434MOIMINHUILME647BID-1,4417,2/28/2018,2/1/2018,4,MOI FOODS MALAYSIA SDN BHD OB,MINAYA SPICES,PORT KLANG,Malaysia,100024,HUILE DE PALME,6477,BIDON,VEGA OMEGA,8EVE,ZIM LINES,1,4,0,100024,3.033333,101.45
4426-4-434SG H &TISILE354CAR-1,4426,2/28/2018,2/1/2018,4,SG CORPORATION,H & H TEXTILES SA,BUSAN,South Korea,69522,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,3547,CARTON,VEGA OMEGA,8EVE,ZIM LINES,1,4,0,69522,35.10278,129.04028
4436-1-431CHIWENMATION103CAR-1,4436,2/28/2018,2/1/2018,1,CHINA ARTEX TAIZHOU IMPORT AND EXPORT CO LTD,WENLING HONGYUAN,NINGBO,China,28530,MATERIAUX DE CONSTRUCTION,1037,CARTON,YERUPAJA,759E,COSCO SHIPPING,1,1,0,28530,29.878185,121.54945
4445-1-431MARNSPOUVUES459CAR-1,4445,2/28/2018,2/1/2018,1,MARKET UNION CO LTD,NSP IMPORT & EXPORT,NINGBO,China,7701,OUVRAGES EN PLASTIQUES,459,CARTON,YERUPAJA,759E,COSCO SHIPPING,1,1,0,7701,29.878185,121.54945
4454-2-432XIACRICOUEBE388SAC-1,4454,2/28/2018,2/1/2018,2,XIAMEN XJS INTERNATIONAL TRADING,CRISTO SA,SHANGHAI,China,18930,COUCHE POUR BEBE,3882,"SACS, SACHETS",YERUPAJA,759E,COSCO SHIPPING,1,2,0,18930,31.045555,121.39972
4461-1-431AIRODIMARLES269CAR-1,4461,2/28/2018,2/1/2018,1,AIR ET MER HAITI CARGO,ODILA SHOP,MANZANILLO - PA,Panama,10000,MARCHANDISE GENERALE,269,CARTON,YERUPAJA,759N,"CROWLEY LINER SERVICES,INC",1,1,0,10000,9.364915,-79.88098
4471-2-432UNITELMARLES465CAR-2,4471,2/28/2018,2/1/2018,2,UNION CARGO SA,TELO DEPOT,MANZANILLO - PA,Panama,45486,MARCHANDISE GENERALE,465,CARTON,YERUPAJA,759N,"CROWLEY LINER SERVICES,INC",1,1,0,22743,9.364915,-79.88098
4479-2-432VESSOGVIAFRI250CAR-2,4479,2/28/2018,2/1/2018,2,VESTEY FOODS UK LTD,SOGEDIPA SA,GDYNIA,Poland,54966,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2500,CARTON,YERUPAJA,759,HAPAG-LLOYD,1,1,0,27483,54.5,18.55
4489-4-434MULSODSAVONS186CAR-1,4489,3/1/2018,3/1/2018,4,MULTI COMMODITY INTERNATIONAL LTD,SODIPAL SA,SHANGHAI,China,78120,SAVONS,18600,CARTON,VEGA OMEGA,008E,COSCO SHIPPING,1,4,0,78120,31.045555,121.39972
4498-1-431AIRGAZHYDUES18CYL-1,4498,3/2/2018,3/1/2018,1,AIRGAS SOUTH,GAZ INDUSTRIELS ASSOCIES SA,MIAMI - FL,USA,2440,"HYDROGENE,GAZ RARES,AZOTE,OXYGENE,ELEMENTS NON METALLIQUES",18,CYLINDRE,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,2440,25.77389,-80.193886
4508-1-431CINCARACCLE)20PAL-1,4508,3/2/2018,3/1/2018,1,CINTAS CORPORATION,CARIBBEAN ISLAND APPAREL SA,MIAMI - FL,USA,14355,ACCESSOIRE POUR 807 PLANT (INDUSTRIE TEXTILE),20,PALETTES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,14355,25.77389,-80.193886
4516-3-433FLAFLAMEU..)150PIE-1,4516,3/2/2018,3/1/2018,3,FLAMBOYANT RESTAURANT,FLAMBOYANT RESTAURANT,MIAMI - FL,USA,34224,"MEUBLES ET LEURS PARTIES (MOBILIER DE BUREAU,CHAMBRE...)",150,PIECES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,0,1,0,11408,25.77389,-80.193886
4524-0-430HEMLEAACCLE)4PAL-1,4524,3/2/2018,3/1/2018,0,HEMISPHERE BUTTON ACCESORIES,LEATHER CRAFT SA,MIAMI - FL,USA,1403,ACCESSOIRE POUR 807 PLANT (INDUSTRIE TEXTILE),4,PALETTES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,1403,25.77389,-80.193886
4532-0-430LA TOPMARLES12PAL-1,4532,3/2/2018,3/1/2018,0,LA GASSE SWEET INIC,TOPLINE JANITORIAL SUPPLIES & LOGO MATS,MIAMI - FL,USA,2686,MARCHANDISE GENERALE,12,PALETTES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,2686,25.77389,-80.193886
4542-1-431MISARCAIDSES954PIE-1,4542,3/2/2018,3/1/2018,1,MISIONERS OF CHARITY,ARCHEVECHE DE PORT-AU-PRINCE,MIAMI - FL,USA,7065,AIDES HUMANITAIRES DIVERSES,954,PIECES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,7065,25.77389,-80.193886
4549-20-4320PARPAREFFELS3PIE-3,4549,3/2/2018,3/1/2018,20,PARTICULIER,PARTICULIER,MIAMI - FL,USA,269728,EFFETS PERSONNELS,3,PIECES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,0,3,0,44955,25.77389,-80.193886
4555-0-430SDMMOBGROTIF2PIE-1,4555,3/2/2018,3/1/2018,0,SDMO GENERATORS,MOB CARGO SERVICES,MIAMI - FL,USA,1953,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",2,PIECES,BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,1953,25.77389,-80.193886
4565-1-431WINGLOMARLES98PAQ-1,4565,3/2/2018,3/1/2018,1,WINSYSTEM GROUP INC,GLOBAL HOME & OFFICE SMART,MIAMI - FL,USA,15658,MARCHANDISE GENERALE,98,"PAQUET, COLIS",BABUN EXPRESS,063S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,15658,25.77389,-80.193886
